,Unnamed: 0,NAME,r ankle_X,r ankle_Y,r knee_X,r knee_Y,r hip_X,r hip_Y,l hip_X,l hip_Y,l knee_X,l knee_Y,l ankle_X,l ankle_Y,pelvis_X,pelvis_Y,thorax_X,thorax_Y,upper neck_X,upper neck_Y,head top_X,head top_Y,r wrist_X,r wrist_Y,r elbow_X,r elbow_Y,r shoulder_X,r shoulder_Y,l shoulder_X,l shoulder_Y,l elbow_X,l elbow_Y,l wrist_X,l wrist_Y,Scale,Activity,Category
0,0,074744253.jpg,-1,-1,-1,-1,109,441,215,430,-1,-1,-1,-1,162,436,131,189,125.92719999999997,157.071,102.07280000000003,6.929000000000002,24,304,24,364,33,201,229,176,283,321,200,321,4.5607578317643656,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,080810566.jpg,-1,-1,-1,-1,405,630,545,632,-1,-1,-1,-1,475,631,513,253,493.38699999999994,213.9065,384.61300000000006,-2.906499999999994,165,448,289,384,388,244,638,262,690,490,549,479,7.277067541255888,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,055215382.jpg,-1,-1,-1,-1,120,511,203,503,-1,-1,-1,-1,162,507,166,251,159.16539999999998,193.30829999999997,138.83460000000002,21.691699999999997,-22,302,32,368,63,244,269,257,309,373,226,408,5.184499975889671,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,000170503.jpg,-1,-1,-1,-1,394,674,547,653,-1,-1,-1,-1,471,664,454,222,443.03970000000004,203.4184,313.96029999999996,-15.4184,43,448,229,362,334,225,574,219,682,461,479,477,7.622069010445918,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,063636581.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,308,278.1236,269.5098,325.8764,11.490200000000002,199,688,61,574,115,309,427,307,466,591,518,415,7.8720365852808385,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,074888128.jpg,-1,-1,-1,-1,179,681,340,675,-1,-1,-1,-1,260,678,199,289,202.2083,271.1077,247.7917,16.8923,195,543,21,528,46,305,352,272,421,460,480,499,7.7480980892087326,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,022315325.jpg,154,539,139,409,149,277,82,286,49,373,62,449,116,282,108,164,107.14380000000006,154.0112,99.85619999999994,68.9888,148,315,179,258,166,165,49,162,22,251,24,332,2.560024999877931,"bicycling, racing and road",bicycling
0,0,021085479.jpg,296,472,218,380,332,245,281,253,148,368,183,544,307,249,159,113,166.50080000000003,122.47470000000001,94.49919999999997,31.5253,85,286,152,213,189,106,128,120,89,219,40,299,3.4800000000000004,"bicycling, racing and road",bicycling
0,0,055880083.jpg,-1,-1,329,491,447,327,447,329,289,509,-1,-1,447,328,291,180,274.5005,153.8757,187.4995,16.124300000000005,155,356,246,292,298,199,283,160,145,294,37,366,4.887757768138679,"bicycling, racing and road",bicycling
0,0,030332312.jpg,36,428,41,341,75,235,140,235,135,312,130,437,108,235,117,114,118.24019999999996,105.8406,134.75980000000004,-2.840599999999995,44,240,41,185,56,108,178,120,188,192,183,262,3.29788295729245,"bicycling, general",bicycling
0,0,059692514.jpg,-1,-1,332,166,197,409,373,361,-1,-1,-1,-1,285,385,175,164,172.10879999999997,123.52370000000002,158.89120000000003,-61.523700000000005,209,250,31,364,51,181,298,147,-1,-1,-1,-1,5.565568434580604,"bicycling, general",bicycling
0,0,063456680.jpg,154,598,293,431,44,376,67,344,174,538,110,723,56,360,251,188,255.46640000000002,182.25189999999998,361.5336,45.748099999999994,417,428,327,333,243,205,258,171,333,255,405,341,5.186055148183444,"bicycling, general",bicycling
0,0,001859206.jpg,-1,-1,106,285,149,192,87,193,47,296,-1,-1,118,193,81,57,81.53319999999997,61.02879999999999,71.46680000000003,-15.02879999999999,136,164,146,113,127,52,35,62,13,137,27,171,2.3016237746425894,"bicycling, racing and road",bicycling
0,0,053976449.jpg,-1,-1,85,270,99,131,35,125,22,229,21,302,67,128,67,46,66.40089999999998,47.597500000000025,88.59910000000002,-11.597500000000025,118,182,133,126,117,48,17,43,1,123,8,181,1.8966074976125136,"bicycling, racing and road",bicycling
0,0,098926675.jpg,-1,-1,142,487,114,298,36,302,105,331,63,484,75,300,104,144,106.0,116.0,113.0,10.0,207,325,195,261,180,136,28,152,34,235,55,328,3.159716442973957,"bicycling, racing and road",bicycling
0,0,009620574.jpg,131,532,149,401,123,259,48,251,69,393,30,495,86,255,140,109,145.26750000000004,89.90520000000001,166.73249999999996,12.094800000000006,200,286,194,222,189,118,91,100,69,156,101,227,2.421503665080852,"bicycling, racing and road",bicycling
0,0,073245012.jpg,77,375,103,266,90,194,164,202,172,287,164,420,127,198,132,86,131.81920000000002,89.4348,136.18079999999998,6.565200000000004,47,207,48,165,87,85,177,87,217,165,228,224,2.489530076138868,"bicycling, mountain",bicycling
0,0,011432999.jpg,100,322,45,218,105,174,162,159,205,305,222,430,134,167,80,66,79.51639999999998,65.43459999999999,15.483600000000024,-9.434600000000003,-11,225,27,171,39,87,120,45,168,123,162,189,2.9555101082554263,"bicycling, mountain",bicycling
0,0,027357157.jpg,71,401,57,458,111,261,176,264,186,404,200,568,144,263,165,99,168.78070000000002,85.7104,194.21929999999998,-3.7104,62,174,19,134,90,81,239,116,302,177,268,175,2.7890643592430777,"bicycling, mountain",bicycling
0,0,057084084.jpg,108,488,124,383,98,245,58,243,68,415,42,379,78,244,92,112,94.08479999999997,89.2405,101.91520000000003,3.7595000000000027,170,187,181,107,141,94,42,129,27,208,80,177,2.5751675673633354,"bicycling, mountain",bicycling
0,0,059277969.jpg,102,259,108,207,80,149,35,156,45,258,42,341,58,153,66,69,67.3247,64.77340000000001,85.6753,6.226599999999991,165,171,150,116,106,59,26,79,-6,146,23,189,1.8406607509261448,"bicycling, mountain",bicycling
0,0,077521132.jpg,104,485,63,370,110,236,187,230,185,362,205,512,149,233,122,115,124.56859999999995,126.23759999999999,95.43140000000005,-1.2376000000000005,24,263,49,215,59,121,184,108,207,199,199,257,3.9228805742719217,"bicycling, mountain",bicycling
0,0,022526578.jpg,-1,-1,0,245,-1,-1,26,121,110,200,45,312,-1,-1,108,92,108.6047,91.90700000000001,211.3953,76.09299999999999,88,279,60,185,77,99,138,84,146,176,172,277,3.12,"bicycling, racing and road",bicycling
0,0,039999460.jpg,76,296,30,196,76,151,132,151,130,233,132,367,104,151,77,63,86.57100000000014,82.14190000000002,50.42899999999986,9.858099999999979,5,167,21,117,39,65,114,60,112,99,114,160,2.424475200945557,"bicycling, racing and road",bicycling
0,0,071275276.jpg,135,691,126,495,183,360,289,342,223,438,229,621,236,351,178,173,179.18859999999995,182.0086,157.81140000000005,19.9914,18,354,66,264,108,165,247,180,232,315,208,429,4.902642552746427,"bicycling, racing and road",bicycling
0,0,004254348.jpg,119,667,140,500,141,309,85,305,104,512,122,649,113,307,130,172,134.8437,129.13299999999998,145.1563,37.867000000000004,202,192,233,219,208,168,52,175,43,274,79,328,2.7554048704319305,basketball,sports
0,0,012905339.jpg,-1,-1,118,482,151,322,108,322,67,501,-1,-1,130,322,137,126,133.23989999999998,107.459,111.76010000000002,1.5409999999999968,67,229,159,237,165,127,108,124,97,234,35,227,3.2422214606655113,basketball,sports
0,0,010611346.jpg,-1,-1,27,494,62,328,133,343,100,550,-1,-1,98,336,128,132,126.69169999999997,118.2629,115.30830000000003,-1.262900000000002,-128,78,-33,113,65,115,191,148,207,268,151,388,3.601999444752872,basketball,sports
0,0,058525015.jpg,148,272,103,229,115,151,105,155,71,224,123,302,110,153,52,79,45.66629999999998,67.3637,15.333700000000022,11.636300000000006,38,145,61,119,60,75,44,82,44,145,24,159,1.903428485654242,basketball,sports
0,0,046869007.jpg,-1,-1,72,278,114,195,69,193,51,299,-1,-1,92,194,90,80,93.1533,66.2833,106.8467,6.716700000000003,197,164,179,123,138,79,41,81,17,126,37,140,1.8336062827117492,"basketball, game (Taylor Code 490)",sports
0,0,063541258.jpg,-1,-1,13,281,82,212,55,190,-22,276,-1,-1,69,201,106,92,109.7002,83.01369999999997,137.2998,15.986300000000028,89,94,106,124,138,103,73,81,23,110,42,63,2.174617207694264,"basketball, game (Taylor Code 490)",sports
0,0,059588434.jpg,-1,-1,67,271,105,187,69,180,22,268,-1,-1,87,184,90,70,89.0,61.0,85.0,2.0,129,108,150,129,126,64,54,76,53,136,38,180,1.7999999999999998,"basketball, game (Taylor Code 490)",sports
0,0,063957387.jpg,374,458,295,336,393,257,342,254,211,330,282,474,368,256,315,118,316.24940000000004,120.37180000000001,254.75059999999996,3.6281999999999925,399,135,447,154,361,119,268,116,190,208,103,162,3.958545187313137,"basketball, game (Taylor Code 490)",sports
0,0,037780910.jpg,875,737,832,595,817,449,885,439,892,598,962,733,851,444,845,302,849.0,270.0,867.0,140.0,769,478,752,391,762,295,928,309,955,403,1022,485,3.9618177646126034,"basketball, game (Taylor Code 490)",sports
0,0,037780910.jpg,875,737,832,595,817,449,885,439,892,598,962,733,851,444,845,302,849.0,270.0,867.0,140.0,769,478,752,391,762,295,928,309,955,403,1022,485,3.9618177646126034,"basketball, game (Taylor Code 490)",sports
0,0,099407214.jpg,208,564,177,552,229,419,331,440,277,609,202,763,280,430,283,222,286.0244,196.95799999999997,304.9756,40.042,33,283,114,298,214,211,352,232,346,340,256,337,4.741685776177076,"basketball, game (Taylor Code 490)",sports
0,0,004851187.jpg,344,466,303,387,260,262,327,260,241,361,270,490,294,261,292,113,290.0638,104.02879999999999,263.9362,-17.02879999999999,97,163,174,159,217,106,366,120,409,122,429,211,3.715351934877772,"basketball, game (Taylor Code 490)",sports
0,0,069666691.jpg,48,724,206,638,255,396,327,405,465,566,506,765,291,401,313,182,313.0,176.0,319.0,18.0,439,338,304,330,295,183,330,180,385,243,462,165,4.766402416917815,"basketball, game (Taylor Code 490)",sports
0,0,064872590.jpg,127,577,78,436,216,313,276,325,164,496,313,538,246,319,169,155,155.21230000000003,128.0584,95.78769999999997,11.941599999999994,26,273,117,209,137,140,201,170,276,301,258,417,3.913177736827194,"basketball, game (Taylor Code 490)",sports
0,0,070755442.jpg,79,724,132,549,171,357,102,344,52,507,17,626,137,351,112,145,112.05539999999996,150.0459,110.94460000000004,48.95410000000001,111,-45,201,24,169,125,54,164,69,72,109,6,3.032939168529432,"basketball, game (Taylor Code 490)",sports
0,0,042934274.jpg,166,652,170,499,130,329,86,331,98,499,52,640,108,330,86,157,86.96230000000003,126.01479999999998,90.03769999999997,26.985199999999992,136,234,195,237,140,153,31,161,44,268,132,222,2.9723203057544114,"basketball, game (Taylor Code 490)",sports
0,0,061137006.jpg,-1,-1,-1,-1,111,243,162,239,-1,-1,-1,-1,137,241,139,100,136.84820000000002,68.91879999999998,132.15179999999998,1.081200000000024,61,36,19,118,83,97,194,103,250,143,223,74,2.04,"basketball, game (Taylor Code 490)",sports
0,0,010673668.jpg,50,574,211,446,208,263,316,301,404,386,346,554,262,282,392,125,388.79410000000007,126.56629999999996,526.2058999999999,59.43369999999999,434,363,351,248,409,137,374,112,304,190,316,358,4.5880191804307,basketball,sports
0,0,056041151.jpg,117,1013,169,818,532,539,749,554,951,802,1136,1039,641,547,723,297,726.0,287.0,847.0,-12.0,501,843,476,576,554,269,892,325,867,517,827,833,9.658978828012824,basketball,sports
0,0,007366107.jpg,136,226,136,164,88,114,79,114,59,166,14,206,84,114,130,49,134.462,42.64160000000004,165.538,-1.6415999999999826,109,96,97,85,118,45,142,53,151,94,178,96,1.6229750460188843,basketball,sports
0,0,054485526.jpg,141,779,122,606,115,423,187,426,184,582,211,734,151,425,158,191,156.11980000000005,152.4552,149.88019999999995,24.54480000000001,50,368,4,291,69,197,247,185,314,298,374,378,3.841874542459709,basketball,sports
0,0,055269569.jpg,565,779,501,532,335,349,199,369,86,500,16,643,267,359,188,192,188.69820000000004,193.7844,142.30179999999996,75.2156,241,332,278,250,266,181,110,203,135,307,115,463,3.819696323007891,basketball,sports
0,0,087443879.jpg,330,812,304,597,322,389,445,366,373,532,394,748,384,378,293,204,294.8912,207.4447,207.10879999999997,47.55529999999999,-1,345,117,286,204,186,381,222,463,378,445,525,5.472052631325835,basketball,sports
0,0,072505750.jpg,-1,-1,-1,-1,312,595,182,612,-1,-1,-1,-1,247,604,135,267,133.4916,201.2781,129.5084,27.721900000000005,338,610,408,460,254,246,16,287,93,357,156,605,5.208055299245582,"basketball, game (Taylor Code 490)",sports
0,0,088842614.jpg,9,367,37,259,66,179,121,186,141,283,154,402,94,183,129,71,128.91470000000004,63.581999999999994,128.08529999999996,-8.581999999999994,31,179,59,113,79,62,179,80,199,139,227,192,2.165060738178031,"basketball, game (Taylor Code 490)",sports
0,0,016898137.jpg,84,481,115,395,123,258,72,255,84,385,79,498,98,257,119,125,121.9461,110.2695,139.0539,24.730500000000006,161,198,187,224,175,133,62,116,26,145,-7,212,2.616990638118524,"basketball, game (Taylor Code 490)",sports
0,0,093096512.jpg,126,393,109,306,84,200,120,191,142,289,164,387,102,196,99,98,98.84680000000003,102.13760000000002,101.15319999999997,39.86240000000001,7,5,33,45,72,83,125,113,172,146,215,160,1.8695368410384423,"basketball, game (Taylor Code 490)",sports
0,0,094075245.jpg,191,391,193,293,82,243,81,283,84,374,-1,-1,82,263,51,155,53.0,159.0,25.0,117.0,17,52,7,88,36,137,65,173,112,192,136,155,1.5030209579377132,"basketball, game (Taylor Code 490)",sports
0,0,030229990.jpg,-1,-1,-1,-1,212,403,122,401,-1,-1,-1,-1,167,402,207,167,223.83780000000002,129.06670000000003,277.1622,8.933300000000003,-1,-1,322,389,296,191,118,143,8,275,22,413,3.9430911731787286,"basketball, game (Taylor Code 490)",sports
0,0,086111917.jpg,191,556,181,384,106,237,210,230,226,398,157,306,158,234,-1,-1,-1.0,-1.0,-1.0,-1.0,73,181,22,87,95,-3,-1,-1,283,42,306,169,3.9231742250376787,"basketball, game (Taylor Code 490)",sports
0,0,048889314.jpg,-1,-1,186,376,166,210,108,208,93,342,-1,-1,137,209,128,81,131.0,91.0,107.0,12.0,160,125,202,169,181,80,74,81,56,106,49,218,2.467802261122232,"basketball, game (Taylor Code 490)",sports
0,0,016391720.jpg,251,487,226,364,254,257,380,235,554,330,666,372,317,246,291,147,294.48490000000004,197.53160000000003,281.51509999999996,9.468399999999974,44,358,91,223,195,148,386,145,512,251,526,380,5.655298400615124,basketball,sports
0,0,066880060.jpg,92,741,185,536,266,378,383,381,492,524,563,694,325,380,368,231,365.5983,253.01599999999996,388.4017,43.98400000000001,135,530,160,359,272,226,464,235,535,350,576,477,6.308166136049366,basketball,sports
0,0,028692451.jpg,211,474,278,369,182,232,122,244,132,378,43,395,152,238,286,104,290.1860999999999,97.0598,357.8139000000001,-15.059799999999996,401,289,346,234,322,116,250,92,211,140,213,179,3.9280896120124353,basketball,sports
0,0,002749333.jpg,159,739,516,826,287,497,339,441,538,745,212,690,313,469,639,207,688.1533,191.7638,960.8467,107.2362,690,811,634,590,587,258,690,156,715,395,839,578,8.564806127403001,playing with animals,home activities
0,0,019984726.jpg,364,741,51,716,330,582,408,660,48,818,398,800,369,621,314,249,317.03610000000003,253.3877,164.96389999999997,33.6123,153,629,246,449,284,229,343,269,309,505,135,672,8.017760285765593,playing with animals,home activities
0,0,039977755.jpg,270,599,211,766,270,500,471,500,564,760,471,586,371,500,366,159,314.88509999999997,149.2946,654.1149,213.7054,121,819,93,481,192,165,540,152,586,459,645,804,10.35871806740583,playing with animals,home activities
0,0,031974840.jpg,-1,-1,76,332,62,234,118,229,140,323,-1,-1,90,232,66,98,71.9461,80.1617,97.0539,4.838300000000004,75,205,29,182,26,105,106,90,124,156,139,220,2.3819319889535047,playing with animals,home activities
0,0,095160407.jpg,68,317,60,248,53,168,92,166,105,241,117,316,73,167,67,67,64.63929999999999,45.0453,59.36070000000001,-4.0452999999999975,15,115,36,119,35,73,99,60,126,104,128,66,1.4812103159241092,playing with animals,home activities
0,0,045544964.jpg,-1,-1,33,347,34,234,89,233,88,346,-1,-1,62,234,101,88,101.0,69.0,105.0,-9.0,40,85,12,132,64,81,137,94,129,154,87,93,2.342921253478229,playing with animals,home activities
0,0,041074447.jpg,87,225,75,166,80,108,62,108,38,161,53,223,71,108,70,42,67.1626,37.499300000000005,43.8374,0.5006999999999948,126,94,105,75,87,45,52,38,31,73,6,80,1.3121219455523179,playing with animals,home activities
0,0,052789638.jpg,-1,-1,35,272,92,279,182,275,257,266,-1,-1,137,277,139,109,138.9375,109.28550000000001,162.0625,3.714500000000001,117,243,43,213,64,105,214,112,232,208,255,252,3.2422214606655113,playing with animals,home activities
0,0,076173690.jpg,27,376,56,279,62,178,106,186,96,295,88,384,84,182,102,63,94.47330000000011,72.64960000000002,148.5266999999999,3.3504000000000076,98,176,60,128,66,67,138,59,140,130,138,166,2.63661601299848,playing with animals,home activities
0,0,035879786.jpg,-1,-1,162,930,196,656,359,656,399,909,-1,-1,278,656,210,269,221.5791999999999,242.896,312.4208000000001,38.104,88,647,48,502,69,280,350,258,402,449,439,597,6.721071343171414,playing with animals,home activities
0,0,071679803.jpg,169,668,197,417,57,125,110,106,243,373,191,618,84,116,374,85,404.75350000000003,91.0557,602.2465,129.9443,380,404,299,302,367,137,380,32,361,168,377,302,6.038564067723384,playing with animals,home activities
0,0,057809184.jpg,482,1027,503,708,541,382,652,360,568,739,519,1055,597,371,313,113,255.79179999999997,116.05690000000001,-22.791799999999967,130.9431,336,577,345,289,274,100,351,125,423,385,404,556,8.369430088124279,playing with animals,home activities
0,0,096184540.jpg,101,959,430,981,98,717,331,708,591,968,269,910,215,713,399,342,394.79690000000005,354.0459,500.20309999999995,51.9541,551,714,331,686,235,367,563,317,647,547,706,590,9.598589896437913,playing with animals,home activities
0,0,038528493.jpg,103,444,148,269,131,96,252,177,333,293,348,416,192,137,288,79,277.0,65.0,357.0,165.0,208,259,151,170,216,86,356,73,341,185,290,240,3.8353471811558335,playing with animals,home activities
0,0,090121646.jpg,63,556,133,369,91,164,138,158,222,308,272,520,115,161,270,83,275.70860000000005,86.9298,402.29139999999995,174.0702,163,389,149,255,202,116,338,50,327,200,316,305,4.610311920033178,playing with animals,home activities
0,0,082064255.jpg,60,694,158,537,84,366,196,407,131,540,78,711,140,387,185,118,183.05229999999995,128.7588,207.94770000000005,-8.7588,78,351,19,245,90,124,279,112,302,242,338,280,4.192587745056746,playing with animals,home activities
0,0,063766428.jpg,42,583,68,440,89,286,163,288,161,436,142,576,126,287,142,105,145.7622,83.7352,161.2378,-3.7352,93,156,28,182,77,92,206,118,225,205,198,273,2.664864724521678,playing with animals,home activities
0,0,065451447.jpg,175,741,143,552,122,338,236,350,229,561,270,760,179,344,208,114,202.72299999999996,126.9995,254.27700000000004,0.00051018,33,350,47,222,95,106,320,122,339,272,334,379,4.111922178251918,playing with animals,home activities
